CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1
713868033,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36,2,2,2,34516.0,1484,33032.0,1.015
708103608,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,11898.0,2517,9381.0,0.745
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,32669.0,0.557
779067408,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,1,3,1,13056.0,1890,11166.0,0.713
712231308,Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,47,1,1,3,14002.0,1413,12589.0,0.621
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500.0,442,5058.0,0.609
787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549.0,0,8549.0,1.023
717631908,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390.0,0,4390.0,1.005
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884.0,0,24884.0,0.07200000000000001
713462508,Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,41,1,1,1,3591.0,1760,1831.0,0.507
716717733,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841.0,859,3982.0,1.003
709383933,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246.0,2517,1729.0,0.951
717283008,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,7469.0,1378,6091.0,0.8590000000000001
793449333,Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,3,2,29974.0,2114,27860.0,0.925
710873583,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,48,2,3,2,20724.0,2221,18503.0,0.769
718486608,Existing Customer,53,M,2,High School,Single,$120K +,Blue,36,2,2,2,21079.0,1431,19648.0,0.688
716748483,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3720.0,1569,2151.0,0.8909999999999999
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077.0,573,10504.0,0.973
711160233,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12024.0,0,12024.0,0.823
715714458,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,4446.0,0,4446.0,0.963
709615458,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44,2,1,3,34516.0,862,33654.0,0.815
719955558,Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,24,2,2,3,11511.0,0,11511.0,0.867
713072358,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31,2,1,3,34516.0,1356,33160.0,0.71
721402233,Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28,2,3,1,19192.0,1507,17685.0,0.594
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,1,1,3076.0,0,3076.0,0.924
708866133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32,2,1,2,4196.0,1331,2865.0,0.537
757256358,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,3243.0,1580,1663.0,1.075
784868958,Existing Customer,56,F,1,High School,Married,Unknown,Blue,49,1,2,1,17542.0,2517,15025.0,0.8
710845308,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36,2,2,1,32949.0,1190,31759.0,0.664
719368533,Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28,1,3,3,32250.0,1289,30961.0,0.703
718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,34516.0,1826,32690.0,0.718
715132758,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23981.0,2114,21867.0,0.721
712556433,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,4090.0,1649,2441.0,0.752
718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,2,3,1,4251.0,2295,1956.0,0.628
710303208,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,4119.0,2517,1602.0,0.754
804158583,Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55,2,2,3,13399.0,1456,11943.0,0.856
711720408,Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34,1,3,3,9070.0,1273,7797.0,0.637
715808808,Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36,2,6,1,7469.0,1216,6253.0,0.7709999999999999
715076358,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714.0,0,23714.0,0.981
718343058,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,1,2,3,5240.0,2517,2723.0,0.78
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,3744.0,0.7959999999999999
709013208,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,2,1,15594.0,1690,13904.0,0.69
716004258,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449.0,2092,6357.0,0.7090000000000001
715645908,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,34516.0,0,34516.0,0.969
717724233,Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,2,1,3,9959.0,734,9225.0,0.86
719850933,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192.0,1734,2458.0,0.753
790131033,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31,2,6,3,3416.0,2517,899.0,0.925
721211433,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,2,2,3322.0,0,3322.0,0.758
721290708,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,14217.0,1816,12401.0,0.978
712107783,Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35,1,2,2,17350.0,1817,15533.0,0.816
818960133,Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,53,1,3,0,13784.0,698,13086.0,0.75
713560758,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,1094.0,0.752
718579833,Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,2,1,5325.0,2488,2837.0,0.926
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981.0,1454,22527.0,0.925
770977833,Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,2,2,3,3920.0,0,3920.0,0.813
708721533,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,5158.0,1148,4010.0,0.637
772300383,Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,46,3,1,3,5073.0,1533,3540.0,0.654
751155783,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,4074.0,1868,2206.0,0.688
768457008,Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,10284.0,787,9497.0,0.7390000000000001
794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516.0,2070,32446.0,0.88
710980383,Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,34516.0,0,34516.0,0.534
716663808,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,3,1,3999.0,721,3278.0,0.847
712912233,Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,3468.0,2221,1247.0,0.7829999999999999
717992433,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,11900.0,1796,10104.0,0.6509999999999999
709971708,Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701.0,0,9701.0,1.024
715600533,Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,34516.0,1357,33159.0,0.687
710153583,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075.0,0,6075.0,0.923
794132808,Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,3,3,13035.0,1285,11750.0,0.7609999999999999
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,17306.0,0.4
715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,15987.0,0.598
709015833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,3,2,34516.0,0,34516.0,0.774
718612758,Existing Customer,36,M,2,High School,Married,$120K +,Blue,36,3,1,2,34516.0,939,33577.0,0.826
712438308,Existing Customer,27,F,1,High School,Married,Unknown,Blue,15,2,1,2,7469.0,0,7469.0,0.688
716238483,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918.0,2352,10566.0,1.008
718297683,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,4085.0,0,4085.0,0.787
712206033,Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,36,2,1,2,3705.0,1355,2350.0,0.742
710904708,Existing Customer,56,F,1,High School,Married,Less than $40K,Blue,43,3,1,1,5319.0,921,4398.0,0.866
711190233,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,3559.0,0.745
710535708,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,2,3,1,15894.0,1293,14601.0,0.693
794573883,Existing Customer,32,M,1,Unknown,Single,$40K - $60K,Silver,16,3,3,1,17894.0,2517,15377.0,0.731
719118708,Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855.0,0,5855.0,0.962
790201158,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Silver,54,2,2,3,13062.0,1731,11331.0,0.936
779333883,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,3,3,7428.0,0,7428.0,0.873
719805183,Existing Customer,39,M,2,College,Married,Less than $40K,Blue,19,3,3,2,8848.0,961,7887.0,0.884
721220583,Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,41,3,1,3,7362.0,1176,6186.0,0.735
779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,34516.0,2088,32428.0,0.8220000000000001
713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,4380.0,0.7190000000000001
710667708,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,12510.0,1871,10639.0,0.748
718979733,Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,2,23712.0,2195,21517.0,0.754
712104333,Existing Customer,57,F,2,Doctorate,Single,Less than $40K,Blue,44,2,2,3,9149.0,1254,7895.0,0.762
793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,34516.0,1930,32586.0,0.93
779920533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,41,3,3,2,3784.0,2517,1267.0,0.648
717480783,Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626
709066983,Existing Customer,50,M,4,High School,Married,$120K +,Blue,41,2,2,2,34516.0,2353,32163.0,0.667
718528008,Existing Customer,60,F,1,High School,Married,Less than $40K,Blue,47,2,3,1,3845.0,1460,2385.0,0.857
712390683,Existing Customer,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,2,3,1,13409.0,1255,12154.0,0.742
826245858,Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,40,3,4,6,34516.0,0,34516.0,0.8009999999999999
712966458,Existing Customer,51,M,0,Unknown,Married,$80K - $120K,Blue,36,3,2,3,8065.0,0,8065.0,0.7290000000000001
709467183,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,3,2,20501.0,561,19940.0,0.779
710529708,Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,36,3,3,1,23260.0,1476,21784.0,0.975
789817833,Attrited Customer,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073.0,2466,6607.0,0.446
712363158,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,24,3,2,1,20101.0,1299,18802.0,0.858
717060858,Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911.0,2517,4394.0,0.934
718060983,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,3423.0,2186,1237.0,0.6709999999999999
711600033,Existing Customer,40,F,3,College,Single,Less than $40K,Silver,36,2,1,0,10729.0,0,10729.0,0.68
709910733,Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,2,3,2,34516.0,1963,32553.0,0.758
757291008,Attrited Customer,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,34516.0,289,34227.0,0.95
819376683,Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,49,2,3,3,28570.0,2027,26543.0,0.7490000000000001
720458883,Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,16,3,2,1,12495.0,2517,9978.0,0.8270000000000001
708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344.0,1907,11437.0,0.8320000000000001
711746133,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563.0,0,32563.0,1.013
715249533,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,36,3,2,2,3375.0,0,3375.0,0.629
708522033,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36,2,2,1,12299.0,1664,10635.0,0.879
708496833,Attrited Customer,60,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613.0,0,4613.0,0.978
717464958,Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,36,3,2,1,10858.0,0,10858.0,0.787
751166508,Existing Customer,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,34516.0,2293,32223.0,0.799
795218883,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,41,2,3,3,4207.0,1556,2651.0,0.6579999999999999
710856558,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336.0,1889,1447.0,0.85
721107258,Existing Customer,45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,5465.0,1967,3498.0,0.644
716457783,Existing Customer,55,F,1,College,Single,Less than $40K,Silver,36,3,1,3,12633.0,1661,10972.0,0.718
710810883,Existing Customer,39,M,1,College,Single,$80K - $120K,Blue,36,3,1,3,34516.0,1260,33256.0,0.877
710895708,Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876.0,0,3876.0,0.848
789200208,Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326.0,2181,1145.0,0.8270000000000001
718578708,Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,3,1,34516.0,1562,32954.0,0.618
719859033,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264.0,0,3264.0,0.5489999999999999
713036208,Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,27,2,2,2,6903.0,2091,4812.0,0.919
771769383,Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,31,2,3,2,2940.0,0,2940.0,0.962
718316058,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,38,3,3,1,13731.0,1375,12356.0,0.878
710155983,Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826.0,0,4826.0,0.954
779571708,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,25,1,2,3,4259.0,0,4259.0,0.934
718042383,Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3,3,3523.0,1379,2144.0,0.71
710244108,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543,32973.0,0.774
806649333,Existing Customer,47,F,4,High School,Unknown,Unknown,Blue,42,3,3,2,16998.0,1404,15594.0,0.785
789280683,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,45,2,2,3,11714.0,898,10816.0,0.726
713318733,Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097.0,0,4097.0,0.836
709611183,Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952.0,0,3952.0,1.002
712441308,Attrited Customer,41,F,4,Unknown,Single,Unknown,Blue,25,2,2,3,29295.0,0,29295.0,1.411
709315383,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36,3,3,1,26423.0,0,26423.0,0.6709999999999999
710141208,Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,1,3196.0,1817,1379.0,0.731
711684408,Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935.0,1574,3361.0,1.01
758331483,Existing Customer,31,M,0,Graduate,Single,$60K - $80K,Silver,24,2,2,2,34516.0,984,33532.0,0.913
715825458,Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,36,3,3,2,12933.0,2239,10694.0,0.445
708248358,Existing Customer,42,M,4,Graduate,Unknown,$60K - $80K,Silver,30,3,1,3,29937.0,0,29937.0,0.746
779808333,Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,38,2,1,2,8881.0,1901,6980.0,0.8079999999999999
715989108,Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,42,3,3,3,27514.0,1834,25680.0,0.769
714912408,Existing Customer,45,M,2,Uneducated,Married,$80K - $120K,Blue,37,3,1,1,32275.0,1845,30430.0,0.841
827683383,Existing Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,44,3,2,1,4107.0,2517,1590.0,0.779
719595708,Existing Customer,53,F,2,High School,Married,Unknown,Blue,47,3,1,1,7469.0,1294,6175.0,0.8690000000000001
711566208,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,2,5023.0,1857,3166.0,0.631
711161133,Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071.0,0,6071.0,0.912
715052583,Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,3,1,27494.0,879,26615.0,0.6709999999999999
714586458,Existing Customer,41,F,1,High School,Divorced,Less than $40K,Blue,36,2,3,1,7106.0,2031,5075.0,0.746
711523533,Existing Customer,43,M,5,Post-Graduate,Single,$60K - $80K,Blue,31,3,3,1,17230.0,1805,15425.0,0.7879999999999999
756658083,Existing Customer,49,M,4,Post-Graduate,Single,$80K - $120K,Blue,42,3,2,1,30885.0,2018,28867.0,0.904
709247808,Existing Customer,53,F,1,Unknown,Unknown,Less than $40K,Blue,43,2,2,2,3629.0,2517,1112.0,0.735
713242383,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516.0,796,33720.0,0.841
717135333,Existing Customer,50,F,1,Graduate,Single,Unknown,Blue,36,3,2,2,17970.0,1390,16580.0,0.7240000000000001
716150358,Existing Customer,38,M,3,Graduate,Married,Less than $40K,Silver,27,3,2,3,10343.0,2070,8273.0,0.747
717457008,Attrited Customer,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,9267.0,0,9267.0,0.866
711822933,Existing Customer,55,F,2,College,Married,$40K - $60K,Blue,45,2,3,3,2985.0,1651,1334.0,0.693
803968233,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Silver,34,3,3,3,14386.0,2517,11869.0,0.735
779037408,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,19,2,3,3,3581.0,694,2887.0,0.6729999999999999
709007883,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,28,2,2,3,3079.0,1267,1812.0,0.65
714635883,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,37,3,3,2,3594.0,1996,1598.0,0.795
779914383,Existing Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,18,3,2,2,10488.0,1636,8852.0,0.6809999999999999
712841883,Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,36,3,3,2,34516.0,2517,31999.0,0.735
719582058,Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001.0,1629,22372.0,0.965
708387933,Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,2,1,2,5500.0,0,5500.0,0.675
717251508,Existing Customer,37,M,1,Uneducated,Married,$120K +,Blue,17,1,1,3,34516.0,0,34516.0,0.7759999999999999
710699283,Existing Customer,46,M,2,Graduate,Single,$120K +,Blue,28,1,1,1,7790.0,1921,5869.0,0.789
709141908,Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,2,3,1,10301.0,2451,7850.0,0.906
720356133,Existing Customer,48,F,4,High School,Single,Unknown,Blue,36,2,3,1,23939.0,1419,22520.0,0.785
717788958,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Blue,19,1,1,2,21615.0,570,21045.0,0.737
778563858,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,33,1,1,1,8712.0,991,7721.0,0.615
711096633,Attrited Customer,37,F,2,Uneducated,Unknown,Less than $40K,Silver,29,5,2,6,12203.0,0,12203.0,0.9
716816583,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,48,1,3,1,15483.0,2148,13335.0,0.738
719841708,Existing Customer,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,1,4,3,20356.0,2031,18325.0,0.752
708555633,Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,16,2,3,1,3548.0,2517,1031.0,0.818
714638883,Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,36,2,3,3,4661.0,1835,2826.0,0.999
809147283,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,2,1,15987.0,1372,14615.0,0.649
708197358,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,4,1,3,30543.0,264,30279.0,0.882
757247808,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230.0,2517,2713.0,0.937
820922733,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,38,2,1,2,34516.0,0,34516.0,0.674
807977808,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,34,1,3,3,3246.0,2517,729.0,0.722
712863183,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,2,3,3,10018.0,829,9189.0,0.8440000000000001
778825908,Existing Customer,43,F,2,Unknown,Single,Less than $40K,Silver,24,1,1,3,10272.0,1523,8749.0,0.8690000000000001
713379258,Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,36,1,1,2,4097.0,1293,2804.0,0.6709999999999999
710232483,Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,36,2,3,2,19846.0,2162,17684.0,0.602
710170758,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469.0,2331,2138.0,1.006
803421108,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,43,1,2,2,20701.0,2517,18184.0,1.023
792152283,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,48,1,3,2,8426.0,0,8426.0,0.96
717291333,Existing Customer,38,M,3,Uneducated,Married,$80K - $120K,Blue,29,2,2,2,16722.0,0,16722.0,0.7190000000000001
714928158,Existing Customer,60,M,0,High School,Single,$80K - $120K,Silver,36,1,2,3,34516.0,806,33710.0,0.755
780511683,Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413.0,232,4181.0,0.799
772491333,Existing Customer,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,2,1,2,5342.0,2005,3337.0,0.682
719847108,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455.0,2517,5938.0,0.809
808045833,Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,44,2,3,2,7659.0,1698,5961.0,0.992
708385533,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059.0,0,11059.0,0.99
770205708,Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,25,2,3,0,4093.0,0,4093.0,0.6970000000000001
719379858,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239.0,0,24239.0,0.94
709657533,Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793.0,2270,5523.0,0.945
798788958,Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,26,2,3,2,6407.0,1130,5277.0,0.7559999999999999
720011958,Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,36,2,3,3,6024.0,1532,4492.0,0.867
708982158,Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,36,2,2,3,3352.0,2122,1230.0,0.701
710803983,Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,33,2,3,1,32222.0,0,32222.0,0.8440000000000001
719768658,Existing Customer,31,F,0,College,Married,Unknown,Silver,24,2,3,1,34516.0,2032,32484.0,0.82
711355908,Existing Customer,44,F,3,Graduate,Unknown,Unknown,Silver,36,2,3,3,34516.0,941,33575.0,0.659
813153108,Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,31091.0,966,30125.0,0.57
712487883,Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48,2,1,3,7464.0,0,7464.0,0.865
753220383,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,2,3,11722.0,0,11722.0,0.778
708340758,Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769.0,0,7769.0,0.943
720852108,Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,31,2,3,1,3569.0,1553,2016.0,0.7979999999999999
716728233,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,36,1,3,1,3216.0,1480,1736.0,0.733
711863433,Existing Customer,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,1,3,1,3789.0,1782,2007.0,0.85
779422458,Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,2,2,3,3533.0,1206,2327.0,0.8590000000000001
715573758,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995
794530608,Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,34,2,2,3,27229.0,0,27229.0,0.795
718376583,Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516.0,751,33765.0,0.35700000000000004
720827133,Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,30,1,2,2,6261.0,463,5798.0,0.889
767414808,Existing Customer,57,F,0,Uneducated,Married,Less than $40K,Blue,51,2,3,3,6996.0,2092,4904.0,0.794
718919433,Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,4440.0,1149,3291.0,0.8420000000000001
708694983,Existing Customer,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,1,2,1,3150.0,2222,928.0,0.794
719270358,Existing Customer,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,48,2,2,2,4288.0,1678,2610.0,0.643
